Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Alagukumar S., Kathirvalavakumar T.","Classifying Microarray Gene Expression Cancer Data Using Statistical Feature Selection and Machine Learning Methods","10.1007/978-981-16-9416-5_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133655354&doi=10.1007%2f978-981-16-9416-5_5&partnerID=40&md5=3fc861385bc33175fc6cf7c19d6668df","Objective: A breast microarray data is a repository of thousands of gene expressions with different strengths of each cancer cell. It is necessary to detect the genes which are responsible for cancer growth. The proposed work aims to identify a statistical test for extracting the differentially expressed genes from a microarray gene expression and a suitable classifier for classifying the gene as diseased and control genes. Method: Cancerous genes are identified by six statistical tests, namely Welch test, analysis of variance (ANOVA) test, Wilcoxon signed rank sum test, Kruskal–Wallis, linear model for microarray (LIMMA), and F-test using their p-values. The identified cancer genes are used to classify cancer patients using seven classifiers, namely linear discriminant analysis (LDA), K-nearest neighbor, Naïve Bayesian, linear support vector machine, support vector machine with radial basis function, C5.0, and C5.0 with boosting technique. Performance is evaluated using accuracy, sensitivity, and specificity. Result: The microarray breast cancer dataset of 32 cancer patients and 28 non-cancer patients is considered in the experiment. Microarray contains 25,575 numbers of genes for each patient. When LIMMA test is used to extract differentially expressed cancer genes and KNN is used for classification, the maximum classification accuracy 100% is obtained. © 2022, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","Breast cancer; Classification; Gene expression data; Microarray; Statistical test","Analysis of variance (ANOVA); Discriminant analysis; Diseases; Gene expression; K-means clustering; Nearest neighbor search; Radial basis function networks; Support vector machines; Breast Cancer; Cancer data; Cancer genes; Cancer patients; Features selection; Gene Expression Data; Linear modeling; Machine learning methods; Microarray gene expression; Statistical features; Statistical tests"
"Alagundi S., Palanisamy T.","Neural network prediction of joint shear strength of exterior beam-column joint","10.1016/j.istruc.2022.01.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123837959&doi=10.1016%2fj.istruc.2022.01.013&partnerID=40&md5=5ef1508c4705823248a337e71122123b","Beam-Column joints are the critical locations in the reinforced concrete structures as they experience a massive amount of deformations under earthquake. The shear failure of the beam column joint should be avoided for the safety of the structure. In the present study, prediction of joint shear capacity of exterior Beam-column joint is proposed using artificial neural network (ANN). Experimental investigations performed by different authors have been examined and used to prepare the data sets for training, testing and validating the neural network. Parameters responsible for the shear strength of the exterior Beam-Column Joints are identified and the artificial neural network model is proposed to predict the joint shear strength. Input parameters for the ANN model are width and depth of the joint, concrete compressive strength, length of beam, top and bottom longitudinal reinforcement in the beam, yield strength of longitudinal reinforcement in beam, ratio of beam to column depth, joint Shear reinforcement index, beam bar index and column load index. The performance of the neural network model is evaluated by the statistical relations like Coefficient of correlation, Root mean square error and Scatter index. The proposed model is compared with an empirical formula and different equations suggested by the design codes. The results show that the proposed neural network model can effectively predict the joint shear strength of the Exterior Beam-Column joint. © 2022 Institution of Structural Engineers","Artificial neural network; Beam-Column joint; Earthquake; Joint shear strength; Machine learning",
"Alahmad Y., Daradkeh T., Agarwal A.","Proactive Failure-Aware Task Scheduling Framework for Cloud Computing","10.1109/ACCESS.2021.3101147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111611035&doi=10.1109%2fACCESS.2021.3101147&partnerID=40&md5=57858caa1882b1a6c64aef9815c5dc32","Cloud computing is a widely adopted platform for executing tasks of different application types that belong to the end users. In the cloud, application task is prone to failure for several reasons, such as software bug or exception, virtual or physical infrastructure failure. Cloud service providers are responsible for managing availability of scheduled computing tasks in order to provide high level QoS for their customers. Protecting task against failure is a challenging and not a trivial mission due to dynamic, heterogeneous and large distributed structure of the cloud environment. The existing works in the literature focus on task failure prediction and neglect the remedy (post) actions. In this work, we first study and analyze three publicly available large cluster datasets from Google, Alibaba, and Trinity, to characterize task failure in cloud computing platform. We then propose a failure-aware task scheduling framework that can predict the termination status for a set of given tasks during the runtime, and take the appropriate remedy actions. The framework uses deep learning methods named Artificial and Convolutional Neural Network, ANN and CNN, for different prediction purposes. In addition, we formalize the actions selection problem as Integer Linear Programming (ILP) model and propose a heuristic optimization solution that aims to minimize the failure probability of tasks and their resources usage. The results show ANN and CNN can achieve prediction accuracy of up to 94% and 92%, respectively using Google dataset. Moreover, the framework can protect up to 40% of tasks that are predicted as failed using Alibaba dataset by taking the appropriate remedy actions, and hence save many of cluster's resources such as CPU and RAM. © 2013 IEEE.","cloud computing; deep learning; Task failure prediction; task scheduling","Application programs; Cloud computing; Convolutional neural networks; Deep learning; Failure (mechanical); Forecasting; Integer programming; Large dataset; Learning systems; Multitasking; Cloud computing platforms; Cloud service providers; Distributed structures; Failure Probability; Heuristic optimization; Infrastructure failures; Integer linear programming models; Prediction accuracy; Cluster computing"
"Alam A., Khan M.N., Khan J., Lee Y.-K.","IntelliBVR - Intelligent large-scale video retrieval for objects and events utilizing distributed deep-learning and semantic approaches","10.1109/BigComp48618.2020.0-103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084374626&doi=10.1109%2fBigComp48618.2020.0-103&partnerID=40&md5=27a9e6944ac8a9db5e128507d846eaf0","There is increasing reliance on the intelligent CCTV systems for effective analysis and interpretation of the streaming data to recognize activities and to ensure public safety. Monitoring videos captured by surveillance cameras is always a challenging and time-consuming task. There is a need for automated analysis using computer vision methods in order to extract spatial and temporal features to assist the authorities. Once videos are processed using computer vision technologies, another issue is how to index the extracted low-level features to search, analyze, and browse? How to bridge the semantic gap between the low-level features in Euclidean space and temporal relation across videos in a multi-stream environment? Similarly, how to deal with petascale video in the cloud while extracting the low-level and high-level features? In order to address such issues, in this paper, we propose a layered architecture for large-scale distributed intelligent video retrieval while exploiting deep-learning and semantic approaches called IntelliBVR. The base layer is responsible for large-scale video data curation. The second and the third layer is supposed to process and annotate videos, respectively while using deep learning on the top of distributed in-memory computing engine. Finally, the knowledge curation layer, where the extracted low-level and high-level features are mapped to the proposed ontology so that it can be searched and retrieved using semantic rich queries. Finally, we implement and show results, which project the effectiveness of IntelliBVR. © 2020 IEEE.","Deep-learning; Distributed computing; Intelligent video search; Ontology; Spark; Video analytics; Video ontology","Big data; Computer vision; Data curation; Security systems; Semantics; Automated analysis; Computer vision technology; High-level features; Knowledge curation; Layered architecture; Low-level features; Surveillance cameras; Time-consuming tasks; Deep learning"
"Alam A.M., Gurbuz A.C., Kurum M.","SMAP Radiometer RFI Prediction with Deep Learning using Antenna Counts","10.1109/IGARSS46834.2022.9884010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140383181&doi=10.1109%2fIGARSS46834.2022.9884010&partnerID=40&md5=66906b5b40a92e4edf9e03560eac3a8f","Soil Moisture Active Passive (SMAP) is a NASA's earth observing satellite which is used for global scale soil moisture measurement and differentiating frozen/thawed state. It is employed in 1400-1427 MHz protected band which uses L-Band radiometer for the quantification. But increasing number of wireless equipment such as air surveillance radar signals and 5G communication are making it harder to protect the radiometer microwave sensing in this secured spectrum. These technologies are responsible for the Radio Frequency Interference (RFI) in SMAP's passive observation. In this study, a novel deep learning architecture is developed that uses convolutional neural network (CNN) to predict RFI. Our model uses SMAP's level 1A raw antenna counts as well as level 1B quality flags to dynamically label these antenna raw measurements as RFI contaminated and RFI free footprints. This example study shows around 94% accuracy in detecting RFI and such result may recommend a lucrative technique in detecting RFI. © 2022 IEEE.","Deep Learning; Radiometer; RFI; SMAP",
"Alam H., Kumar A.","Multi-lingual author identification and linguistic feature extraction - A machine learning approach","10.1109/THS.2013.6699035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893285618&doi=10.1109%2fTHS.2013.6699035&partnerID=40&md5=f5a77dd91e34a2428eb20563039354e9","Internet based services have emerged as one of the most effective platform to express and exchange views. Most of these services allow anonymous postings. Lately, it has been observed that anonymous postings responsible to instigate violence or cause panic. Some studies have been made to identify authors for such blogs, mostly target to English postings. Current author identification systems do not employ rich morphological features for languages such as Arabic (Modern Standard Arabic). In this study we develop a novel semantic feature to aid author identification system for Arabic. To completely exploit rich morphology of Arabic, we used parse tree intelligently as features. The overall approach uses language-specific NLP parsers, lexicons, semantic processing, thematic role assignment, semantic heuristics, and machine learning techniques to rapidly train systems for the subtleties mentioned above for Arabic. Our system identifies authors on the basis of stylistic and linguistic similarities between the author's existing works and the unidentified text in the form of online blogs and articles. We use support vector machine (SVM) to identify authors based on these novel features. Our approach yields accuracy of 98% in law and order and terrorism related Arabic blogs. © 2013 IEEE.","Author Identification; Feature Extraction; NLP; Semantic Features; Support Vector Machine","Author identification; Internet-based services; Linguistic similarities; Machine learning approaches; Machine learning techniques; Morphological features; NLP; Semantic features; Feature extraction; Internet; National security; Natural language processing systems; Security systems; Semantics; Support vector machines; Linguistics"
"Alam M., Ul Hussain S.","Sequence to sequence networks for Roman-Urdu to Urdu transliteration","10.1109/INMIC.2017.8289449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050591827&doi=10.1109%2fINMIC.2017.8289449&partnerID=40&md5=56321c10a1ec6db806141a006350eb51","Neural Machine Translation models have replaced the conventional phrase based statistical translation methods since the former takes a generic, scalable, data-driven approach rather than relying on manual, hand-crafted features. The neural machine translation system is based on one neural network that is composed of two parts, one that is responsible for input language sentence and other part that handles the desired output language sentence. This model based on encoder-decoder architecture also takes as input the distributed representations of the source language which enriches the learnt dependencies and gives a warm start to the network. In this work, we transform Roman-Urdu to Urdu transliteration into sequence to sequence learning problem. To this end, we make the following contributions. We create the first ever parallel corpora of Roman-Urdu to Urdu, create the first ever distributed representation of Roman-Urdu and present the first neural machine translation model that transliterates text from Roman-Urdu to Urdu language. Our model has achieved the state-of-the-art results using BLEU as the evaluation metric. Precisely, our model is able to correctly predict sentences up to length 10 while achieving BLEU score of 48.6 on the test set. We are hopeful that our model and our results shall serve as the baseline for further work in the domain of neural machine translation for Roman-Urdu to Urdu using distributed representation. © 2017 IEEE.","deep learning; distributed representation; natural language processing; neural network; parallel corpora; sequence to sequence models","Computational linguistics; Computer aided language translation; Deep learning; Neural networks; Data-driven approach; Distributed representation; Encoder-decoder architecture; Machine translation models; Machine translation systems; Parallel corpora; Sequence models; Statistical translation; Natural language processing systems"
"Alam M., Coulet A., Napoli A., Smaïl-Tabbone M.","Formal Concept Analysis applied to transcriptomic data",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922702018&partnerID=40&md5=f14687d81cc0d0d84a64464206fd5923","Identifying functions shared by genes responsible for cancer is a challenging task. This paper describes the preparation work for applying Formal Concept Analysis (FCA) to complex biological data. We present here a preliminary experiment using these data on a core context with the addition of domain knowledge. The resulting concept lattices are explored and some interesting concepts are discussed. Our study shows how FCA can help the domain experts in the exploration of complex data. © 2012 by the paper authors.","Formal Concept Analysis; Knowledge discovery; Transcriptomic data","Data mining; Information analysis; Biological data; Complex data; Concept Lattices; Domain experts; Domain knowledge; Formal concept analyses (FCA); Transcriptomic data; Formal concept analysis"
"Alam M.M., Ali M.O., Shahjalal M., Chung B., Jang Y.M.","Optimal Energy Management among Multiple Households with Integrated Shared Energy Storage System (ESS)","10.1109/ICUFN49451.2021.9528536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115606156&doi=10.1109%2fICUFN49451.2021.9528536&partnerID=40&md5=f261f9d831227b5a76fe22c4955040c6","The integration of artificial intelligence with home energy management systems (HEMS) due to the development of advanced metering infrastructure is a promising scheme to improve the usage of renewable energy in a residential application. In the paper, energy management among multiple co-operative households with PV-Storage integrated generation system in a home micro-grid in the presence of short-term prediction of power generation and consumption is studied. In such a home microgrid system, the central energy storage system (C.ESS) is considered that is connected with multiple household and PV panels. The key parameters that are responsible for optimum scheduling of C.ESS are forecasted PV power generation, forecasted household energy consumption, dynamic state of charge (SOC), and base level of energy consumption. In this paper, firstly, the prediction of short-term generation and consumption based on the long short-term memory (LSTM) algorithm is done. Then, this forecasted data is used as the constraint to the control algorithm for optimum scheduling. Therefore, the amount of power that will be supplied from C.ESS is also determined for properly utilizing the stored energy. The simulation results of the proposed scheme show the robustness and effectiveness in the home microgrid environment. © 2021 IEEE.","Central energy storage system (CESS); control system; energy management; LSTM","Advanced metering infrastructures; Charging (batteries); Digital storage; Electric power transmission networks; Energy management systems; Energy storage; Energy utilization; Long short-term memory; Microgrids; Photovoltaic cells; Scheduling; Scheduling algorithms; Smart power grids; Storage management; Central energy storage system; Generation systems; Home energy management systems; Microgrid; Optimal energy; Power- generations; Renewable energies; Residential application; Short term prediction; Storage systems; Energy management"
"Alam M.M., Mohiuddin K., Islam M.K., Hassan M., Hoque M.A.-U., Allayear S.M.","A machine learning approach to analyze and reduce features to a significant number for employee’s turn over prediction model","10.1007/978-3-030-01177-2_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057102886&doi=10.1007%2f978-3-030-01177-2_11&partnerID=40&md5=607e22f5ff45b4cedee24a2446fbf76f","Turnover of employee considers as one of the major issue that every company faces. Especially, if the employee has advance skills at his/her working field, then the company faces great loss during that period. To find out the most dominant reasons of employee attrition, we approach by determining features and using machine learning algorithms where features have been processed and reduced beforehand. We have proposed a new model where particular attributes of employee turnover have been selected and adjusted accordingly. In first phase of our reduction method, Sequential Backward Selection Algorithm (SBS) has been used to reduce the features from a higher number to a relatively smaller significant number. After that Chi2 and Random Forest importance algorithm have been used together for the second phase of reduction to determine the common important features by both of the algorithms which can be considered as the foremost features that lead to employee turnover. Our two steps feature selection technique confirms that there are mainly three features that are responsible for employee’s departure. Later, these selected minimal features have been tested with state of the art algorithms of machine learning, such as Decision Tree, Random Forest, Support Vector Machine, Multi-layer Perceptron (MLP), K-Nearest Neighbor (kNN) and Gaussian Naïve Bayes. Lastly, the test result has been visualized by 3D representation to learn the features that are precisely involved for the employee’s turnover. © Springer Nature Switzerland AG 2019.","Chi2; Component; Decision tree; kNN; Machine learning; MLP; Naïve bayes; Predictive model; Random forest; SBS; SVM","Antimony; Data mining; Decision trees; Feature extraction; Intelligent computing; Learning systems; Nearest neighbor search; Personnel; Support vector machines; Chi2; Component; Feature selection techniques; K nearest neighbor (KNN); Machine learning approaches; Predictive modeling; Random forests; State-of-the-art algorithms; Learning algorithms"
"Alam M.U., Baldvinsson J.R., Wang Y.","Exploring LRP and Grad-CAM visualization to interpret multi-label-multi-class pathology prediction using chest radiography","10.1109/CBMS55023.2022.00052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137920000&doi=10.1109%2fCBMS55023.2022.00052&partnerID=40&md5=24cd7b5f604fa0b675c962f157139925","The area of interpretable deep neural networks has received increased attention in recent years due to the need for transparency in various fields, including medicine, healthcare, stock market analysis, compliance with legislation, and law. Layer-wise Relevance Propagation (LRP) and Gradient-weighted Class Activation Mapping (Grad-CAM) are two widely used algorithms to interpret deep neural networks. In this work, we investigated the applicability of these two algorithms in the sensitive application area of interpreting chest radiography images. In order to get a more nuanced and balanced outcome, we use a multi-label classification-based dataset and analyze the model prediction by visualizing the outcome of LRP and Grad-CAM on the chest radiography images. The results show that LRP provides more granular heatmaps than Grad-CAM when applied to the CheXpert dataset classification model. We posit that this is due to the inherent construction difference of these algorithms (LRP is layer-wise accumulation, whereas Grad-CAM focuses primarily on the final sections in the model's architecture). Both can be useful for understanding the classification from a micro or macro level to get a superior and interpretable clinical decision support system. © 2022 IEEE.","Chest X-ray; Clinical Decision Support System; Deep Learning; Grad-CAM; Interpretability; LRP; Visualization","Classification (of information); Decision support systems; Multilayer neural networks; Visualization; Activation mapping; Chest radiography; Chest X-ray; Clinical decision support systems; Deep learning; Gradient-weighted class activation mapping; Interpretability; Layer-wise; Layer-wise relevance propagation; Radiography images; Deep neural networks"
"Alam R., Peden D.B., Lach J.C.","Wearable Respiration Monitoring: Interpretable Inference with Context and Sensor Biomarkers","10.1109/JBHI.2020.3035776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098791588&doi=10.1109%2fJBHI.2020.3035776&partnerID=40&md5=24af41fea247279bda9ec4945ccc9134","Continuous monitoring of breathing rate (BR), minute ventilation (VE), and other respiratory parameters could transform care for and empower patients with chronic cardio-pulmonary conditions, such as asthma. However, the clinical standard for measuring respiration, namely Spirometry, is hardly suitable for continuous use. Wearables can track many physiological signals, like ECG and motion, yet respiration tracking faces many challenges. In this work, we infer respiratory parameters from wearable ECG and wrist motion signals. We propose a modular and generalizable classification-regression pipeline to utilize available context information, such as physical activity, in learning context-conditioned inference models. Novel morphological and power domain features from the wearable ECG are extracted to use with these models. Exploratory feature selection methods are incorporated in this pipeline to discover application-driven interpretable biomarkers. Using data from 15 subjects, we evaluate two implementations of the proposed inference pipeline: for BR and VE. Each implementation compares generalized linear model, random forest, support vector machine, Gaussian process regression, and neighborhood component analysis as regression models. Permutation, regularization, and relevance determination methods are used to rank the ECG features to identify robust ECG biomarkers across models and activities. This work demonstrates the potential of wearable sensors not only in continuous monitoring, but also in designing biomarker-driven preventive measures. © 2013 IEEE.","Asthma; Biomarkers; Breathing rate; Classification-Regression; Context; ECG; IMU; Interpretability; Minute ventilation; Respiration; Wearable","Biomarkers; Classification (of information); Decision trees; Electrocardiography; Monitoring; Motion tracking; Pipelines; Respirators; Support vector machines; Support vector regression; Classification regression; Continuous monitoring; Feature selection methods; Gaussian process regression; Generalized linear model; Neighborhood component analysis; Respiration monitoring; Respiratory parameters; Wearable sensors; biological marker; biological marker; adult; Article; artificial intelligence; artificial neural network; artificial ventilation; asthma; bootstrapping; breathing rate; classification algorithm; electrocardiogram; electrocardiography; electroencephalography; female; heart rate variability; hospital readmission; hospitalization; human; human experiment; learning; lung minute volume; machine learning; male; mathematical model; neighborhood; nerve cell network; normal distribution; normal human; peak inspiratory flow; photoelectric plethysmography; physical activity; pipeline; plethysmography; principal component analysis; random forest; signal noise ratio; signal processing; spirometry; steady state; support vector machine; tidal volume; wrist; breathing; breathing rate; electronic device; physiologic monitoring; wrist; Biomarkers; Humans; Monitoring, Physiologic; Respiration; Respiratory Rate; Wearable Electronic Devices; Wrist"
"Alam T.M., Shaukat K., Hameed I.A., Luo S., Sarwar M.U., Shabbir S., Li J., Khushi M.","An investigation of credit card default prediction in the imbalanced datasets","10.1109/ACCESS.2020.3033784","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102836976&doi=10.1109%2fACCESS.2020.3033784&partnerID=40&md5=bc665840b899f74351616e1765c9c0c6","Financial threats are displaying a trend about the credit risk of commercial banks as the incredible improvement in the financial industry has arisen. In this way, one of the biggest threats faces by commercial banks is the risk prediction of credit clients. Recent studies mostly focus on enhancing the classifier performance for credit card default prediction rather than an interpretable model. In classification problems, an imbalanced dataset is also crucial to improve the performance of the model because most of the cases lied in one class, and only a few examples are in other categories. Traditional statistical approaches are not suitable to deal with imbalanced data. In this study, a model is developed for credit default prediction by employing various credit-related datasets. There is often a significant difference between the minimum and maximum values in different features, so Min-Max normalization is used to scale the features within one range. Data level resampling techniques are employed to overcome the problem of the data imbalance. Various undersampling and oversampling methods are used to resolve the issue of class imbalance. Different machine learning models are also employed to obtain efficient results. We developed the hypothesis of whether developed models using different machine learning techniques are significantly the same or different and whether resampling techniques significantly improves the performance of the proposed models. One-way Analysis of Variance is a hypothesis-testing technique, used to test the significance of the results. The split method is utilized to validate the results in which data has split into training and test sets. The results on imbalanced datasets show the accuracy of 66.9% on Taiwan clients credit dataset, 70.7% on South German clients credit dataset, and 65% on Belgium clients credit dataset. Conversely, the results using our proposed methods significantly improve the accuracy of 89% on Taiwan clients credit dataset, 84.6% on South German clients credit dataset, and 87.1% on Belgium clients credit dataset. The results show that the performance of classifiers is better on the balanced dataset as compared to the imbalanced dataset. It is also observed that the performance of data oversampling techniques are better than undersampling techniques. Overall, the Gradient Boosted Decision Tree method performs better than other traditional machine learning classifiers. The Gradient Boosted Decision Tree method gives the best results while utilizing the K-means SMOTE oversampling method. Using one-way ANOVA, the null hypothesis was rejected by a p-value <0.001, hence confirming that the proposed model improved performance is statistical significance. The interpretable model is also deployed on the web to ease the different stakeholders. This model will help commercial banks, financial organizations, loan institutes, and other decision-makers to predict the loan defaulter earlier. © 2020 Institute of Electrical and Electronics Engineers Inc.. All rights reserved.","Credit card default model; Customer credit risk; Gradient boosted decision tree; Imbalanced data; Interpretable model; Machine learning","Decision making; Decision trees; Finance; Forecasting; Machine learning; Risk assessment; Sampling; Testing; Boosted decision trees; Classifier performance; Financial organizations; Machine learning models; Machine learning techniques; Oversampling technique; Performance of classifier; Statistical significance; Classification (of information)"
"Alam W., Tayara H., Chong K.T.","XG-ac4C: identification of N4-acetylcytidine (ac4C) in mRNA using eXtreme gradient boosting with electron-ion interaction pseudopotentials","10.1038/s41598-020-77824-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096955499&doi=10.1038%2fs41598-020-77824-2&partnerID=40&md5=2776b91a5c0b040e808950fff0818803","N4-acetylcytidine (ac4C) is a post-transcriptional modification in mRNA which plays a major role in the stability and regulation of mRNA translation. The working mechanism of ac4C modification in mRNA is still unclear and traditional laboratory experiments are time-consuming and expensive. Therefore, we propose an XG-ac4C machine learning model based on the eXtreme Gradient Boost classifier for the identification of ac4C sites. The XG-ac4C model uses a combination of electron-ion interaction pseudopotentials and electron-ion interaction pseudopotentials of trinucleotide of the nucleotides in ac4C sites. Moreover, Shapley additive explanations and local interpretable model-agnostic explanations are applied to understand the importance of features and their contribution to the final prediction outcome. The obtained results demonstrate that XG-ac4C outperforms existing state-of-the-art methods. In more detail, the proposed model improves the area under the precision-recall curve by 9.4% and 9.6% in cross-validation and independent tests, respectively. Finally, a user-friendly web server based on the proposed model for ac4C site identification is made freely available at http://nsclbio.jbnu.ac.kr/tools/xgac4c/. © 2020, The Author(s).",,"cytidine; messenger RNA; N-acetylcytidine; algorithm; electron; machine learning; metabolism; receiver operating characteristic; theoretical model; Algorithms; Cytidine; Electrons; Machine Learning; Models, Theoretical; RNA, Messenger; ROC Curve"
"Alamanos A.","Simple hydro-economic tools for supporting small water supply agencies on sustainable irrigation water management","10.2166/ws.2021.318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125591430&doi=10.2166%2fws.2021.318&partnerID=40&md5=4bab0dd52283b15dbe7d1493c1a547a8","In the Mediterranean countries, agriculture poses challenges in terms of its production expectations, resources availability, pollution, general management and implementation of economic tools (e.g. full cost of irrigation water, according to the Water Framework Directive). This study attempts to provide useful approaches for small water supply agencies facing multiple management, funding, environmental, and practical issues. A representative case in Central Greece is examined, in order to describe the situation in understandable terms supporting sustainable management. Simple hydro-economic tools were used to address these challenges; water balance, profits from agriculture, water value, water quality, management strategies, and full cost of irrigation water were simulated and incorporated into a decision support system (DSS), using Multi Criteria Analysis (MCA), involving experts on water resources management and local policymakers. This is the first hydro-economic study designed for a Greek rural agency, aiming to improve and encourage integrated monitoring and management at multiple levels, communicating more efficient water use approaches to local irrigation management communities. © 2022 IWA Publishing. All rights reserved.","Decision support system; Full cost of irrigation water; Hydro-economic modelling; Irrigation water efficiency; Pinios; Water resources management","Artificial intelligence; Cost benefit analysis; Costs; Decision making; Economic analysis; Environmental regulations; Irrigation; Sustainable development; Water conservation; Water management; Water pollution; Water quality; Water supply; Economic tools; Full cost of irrigation water; Full costs; Hydro-economic modelling; Irrigation water efficiency; Irrigation waters; Pinios; Water efficiency'; Water resources management; Decision support systems; water; decision support system; sustainability; water management; water supply; water use; agricultural land; agriculture; Article; cost; decision support system; drip irrigation; fluid balance; Greece; water conservation; water management; water quality; water supply; Central Greece; Greece"
"Alamelu Mangai M., Jegadeeshwaran R., Sugumaran V.","Vibration based condition monitoring of a brake system using statistical features with logit boost and simple logistic algorithm","10.23940/ijpe.18.01.p1.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042307590&doi=10.23940%2fijpe.18.01.p1.18&partnerID=40&md5=401b1dca0111d5ad2f05fb29673eb5f1","Brakes are responsible for the stability of the vehicle. Brake failure is one of the key elements where more attention is required. Normally, a brake system failure is not an instantaneous process. It is caused by faults due to reasons like wear, mechanical fade, and oil leak, which started long before the failure progresses. Hence, it is essential to build a model that can recognize the condition from the signal. Condition monitoring is one such supervision approach, which continuously monitors the system and gives characteristics data. These data can be analysed and the condition of the component can be extracted using a machine learning approach. This study focuses on one such machine learning approach using the vibration characteristics of the brake system. The machine learning approach was carried out using feature extraction and feature classification. The statistical information extracted from the vibration signals under various fault conditions were used as features. The features were classified using machine learning algorithms, namely, Simple logistics, Logit boost and Multinominal Regression. Results were compared and discussed. The Logit boost algorithm, which produced 98.91 % classification accuracy, has been suggested as an effective approach for the brake fault diagnosis study. © 2018 Totem Publisher, Inc. All rights reserved.","Fault diagnosis; Feature classification; Logistics; Logit boost; Machine learning; Multinomial regression","Artificial intelligence; Brakes; Computer aided diagnosis; Condition monitoring; Data mining; Failure analysis; Fault detection; Learning algorithms; Learning systems; Logistics; Monitoring; Systems engineering; Classification accuracy; Effective approaches; Feature classification; Logit boost; Machine learning approaches; Multinomials; Statistical information; Vibration characteristics; Classification (of information)"
"Alamelu M.T.M., Jegadeeshwaran R., Sakthivel G., Saravanakumar D., Ivakumar R.","Vibration-Based Fault Detection in a Hydraulic Brake System using Artificial Immune Recognition System with Statistical Features","10.1109/iSES50453.2020.00049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106595656&doi=10.1109%2fiSES50453.2020.00049&partnerID=40&md5=67ac8b9bfb0235e0fc9429c78ed7c5df","In an automobile, the brake is an essential part responsible for the control of the vehicle. Any failure in the brake system impacts the vehicle's motion. It will generate frequent catastrophic effects on the safety of the vehicle cum passenger. Thus the brake system plays a vital role in an automobile and hence condition monitoring of the brake system is necessitated. Vibration-based condition monitoring techniques are gaining momentum. This study is one such attempt to categorize the faults that occur in a hydraulic brake system through vibration analysis. In this research, the performance of an artificial intelligence technique called Artificial Immune Recognition System for brake fault diagnosis has been reported. A hydraulic brake system test setup was fabricated. The vibration signals under good and faulty conditions of a brake system were acquired using a piezoelectric transducer. The statistical parameters were extracted from the vibration signals. The best features were identified using an attribute evaluator. The selected features were then classified using various versions of the Artificial Immune Recognition System (AIRS). The classification accuracy of such artificial intelligence techniques has been reported and discussed. © 2020 IEEE.","AIRS 1; AIRS 2; AIRS 2 Parallel; attribute evaluator; Confusion matrix; Statistical features","Artificial intelligence; Automobile electronic equipment; Condition monitoring; Hydraulic brakes; Vibration analysis; Artificial immune recognition system; Artificial intelligence techniques; Catastrophic effects; Classification accuracy; Hydraulic brake systems; Monitoring techniques; Statistical features; Statistical parameters; Fault detection"
